@relation 'RBF drift, 50/50 centriod drifted, speed 0.001 generators.RandomRBFGeneratorDrift -s 0.001 -r 0 -i 0 -c 5'

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute class {class1,class2,class3,class4,class5}

@data

0.06988834355001626,0.3317792008742851,0.7082020675859403,0.17465375168152167,0.6961928211134076,0.7131024640131404,0.1375496709073009,-0.05714993632166655,0.06200220880002173,0.8337301842733142,class2
0.7066346358581141,0.32518464692207866,0.6519957040809586,0.8789680040674812,0.758860691044744,0.10125842466549932,0.09763824200256267,0.30927027616554753,0.5762842198513707,0.3826150171975882,class2
0.819057546749755,0.7054914707068529,0.5577927062524161,0.34904123251122565,0.6364021234500129,-0.013307524227962768,0.21627575429149098,0.7499385373955617,0.9997994610501009,0.4512291887926604,class4
-0.07872038478254262,0.03407079802580265,-0.044298384744556524,0.71902151733231,1.1118368451987808,-0.23724844053077537,1.3863584736434484,0.45118558826280497,-0.22920103889801102,0.40661192339454216,class5
0.46002075256608554,0.6262372205613148,0.545290627727093,0.2882043556126408,0.12859158049759167,0.7948871759365588,0.909703225495735,0.7325890034701066,0.12833096533203658,0.5420110638256777,class4
0.4885543493261478,0.3005548761954831,0.5895645624295136,0.2614071928583354,1.0620558840531997,0.4058872930411358,0.41927921198954,0.005357569811390989,0.10034507139444669,0.5795527191179578,class3
0.21940485700845286,0.6024940420681636,0.5600197714887541,0.762666561781006,0.22107277251518306,0.9644928363880609,0.4830730568489997,0.3931087894387151,0.6003789695660611,0.2440926698639152,class3
0.5553081771588784,0.43602235590771177,0.6236170693801162,0.3258906363939308,0.2258512641382926,0.2628879290326939,0.19686059645789053,0.3203111772575895,0.6400361458888658,0.02647126105204338,class3
0.858341790984341,0.11117746073772199,0.7595058196406299,0.7692848232054582,0.6779438303448418,0.07858647231498081,0.8404809529036583,0.2988814672780094,0.9104980426583735,0.8888720720867701,class2
0.9134792548658042,0.8215783495596192,0.6891599784486927,0.11471536875514891,1.044612340802749,0.9816442725405817,1.1076008548506042,0.045162317312873415,0.046030953424241294,0.510936947519328,class2
0.26768936145991873,0.8095119441921176,0.5386308233045422,0.15554142840897545,0.8112470727058021,0.14932090011516608,0.3562336096698192,0.9676985403916788,0.42573714562863013,0.739885268670658,class4
0.7842844558999652,0.7003826386450983,0.613450063131027,0.058168123922915115,0.650860842910083,0.8184483757850368,0.28982969941752346,0.27789819656605164,0.503939389308879,0.38015777322229877,class1
0.31346866495502745,0.40176975891442473,0.7833453254564422,0.18589977046193984,-0.06400668103278517,0.5975343229909581,0.6853239503472375,0.6939058846627366,0.08598958206592897,0.2552071588164495,class4
0.8259732342588231,0.5796754049480368,0.9133871300157081,0.7747314305748086,0.5260941696234707,0.0819184239497862,0.3177070227911692,0.2140533258236839,0.06818695591440131,0.42249789322434456,class4
0.15444995163532257,0.6840023346365494,0.35204301697921087,0.43732291325245076,1.029142775313561,-0.1198605184149388,-0.023393717864885977,0.273280127978993,-0.04327335125149426,0.8769745553296536,class5
0.11273397232686841,0.16515904953527244,0.16290254482687344,0.9117423821774496,0.7639457484265378,0.1420277530808625,0.9413783045304314,0.014646403209940453,0.21858326009592513,0.659625775197329,class2
0.1460785325503146,0.428334829422263,0.36347003777553455,0.6139404137809543,0.03896441165289542,0.14180416356322353,0.332964704799974,0.3976287776259575,0.7407509342684386,-0.09306831727333853,class3
0.5333188480866259,0.4582754342380769,1.0046107983476544,0.7642443829313084,0.23698503831227763,0.008820012998228245,0.23488392594744398,0.1178163692533558,0.201107291439225,0.8793170706634049,class4
0.5504732810993537,0.5215559516146039,0.597443008924202,0.2745750865847169,0.6141513475786019,0.09741490852369,0.8596994399782572,0.81372325223229,0.29442386678045857,0.4499865222702552,class2
0.22052552075270543,0.7980155291075904,0.9455577192065571,0.013407339489256325,0.39953388840650533,0.8540482670796268,0.7821132752319446,0.9994122695023735,0.8888404903574433,0.17177041382168015,class2
1.003987301108077,0.5005239661836027,0.6402494446670387,-0.01049605429603992,1.000909399457023,0.7718855557941892,0.7999178500588496,0.2577989045636572,0.16683499707976032,0.3118166041959777,class2
0.7461087010190359,0.4197972875024548,0.3595208974165234,0.37603148967503824,0.26058113932140264,0.551413752302598,0.904443016992845,0.18067049819075087,0.7613765174801064,0.6939286653075547,class2
0.2920248150151225,0.6593871030565335,0.32478082535351516,0.10020849865865597,0.47363053223162055,0.7219863818443403,0.5777035818529873,0.5700387178026544,0.3794095709508365,0.796897100087318,class4
0.691717520668494,0.3919235363158321,0.7080191443554016,0.9843923164292352,0.6832682526955377,0.8258067448974908,0.16683832953697544,0.06992623501751792,0.3227076976223815,0.8479787776203738,class1
0.738953231941415,0.24270258779187887,0.6439265535296667,0.5576165600692657,0.6057209475270408,0.3363916420643829,0.390770207477875,0.9952420657028671,0.890684275688019,0.9520529451583039,class4
0.28563998325260653,0.6688059343210543,0.33492868847485313,0.10037653760281887,0.47260366987318514,0.7250868011132803,0.576952081956027,0.5770149221476758,0.3853458493274827,0.7912332076198474,class4
0.2966270370156613,0.6693756147810704,0.32208487447115147,0.09463391209388097,0.46717075330257696,0.7196641126954918,0.5778073592947697,0.5796829930849797,0.3821716789424186,0.8016259488885706,class4
0.22523894695334998,0.9593856085447716,0.37162564702556156,0.4881751005228973,0.8532313433941787,0.15634825234227961,0.07717009068250821,0.5858738267044856,0.03789564628067234,0.39173344886807215,class2
0.4536375577905165,0.4461134434079379,-0.009594191379659783,0.6698500026152491,0.10390410568991043,0.1980051491625961,0.260271163283046,1.087705166990245,0.23010239276552436,1.0783504982817644,class2
0.32317854477361285,0.6112821286154878,0.1320351215985686,0.12087203977414286,0.09733964725488438,0.1535061861845761,0.3308352872002248,0.6076277406748335,0.7710736491418574,0.22903769489254738,class4
0.26657950084042503,0.5810741668721439,0.45394012314307275,0.40663451114730387,0.8749858193668246,0.7134527468524914,0.02255056224496628,0.8791443375134862,0.8135496691828527,0.9409588291585854,class2
0.7860532936259838,0.37086926607867915,0.6410449011470851,0.8527719996520875,0.7750179620072436,0.15344902903180715,0.09448354958470244,0.27473168771696166,0.5625366882795151,0.39444925309839146,class2
0.18872076298801538,0.721681987785586,0.09778272364771967,0.456258054041897,0.6387661348372539,0.9407409238024493,-0.06243804508013673,0.9158479008710334,0.8753967433789343,0.7970692855389778,class2
1.0637305368241285,0.8233674014405465,0.811986790962393,0.7102957712636165,0.6977774485707835,0.3420401486089042,0.30626549138680537,0.35699700734283696,0.05155140715140106,0.3815620976715123,class4
0.6167729964214907,0.06883042137479171,0.7585605571997602,0.23844331934270954,0.38676928913613434,0.394031773973402,0.6865332777124569,0.17068932720032773,0.3654348645462621,0.861248234068048,class4
0.23602989686776682,0.6889679289432094,0.1593526548375624,0.11913532595404101,0.13830763903308882,0.20342670417143957,0.3275640006296043,0.6055869184047195,0.7681675813368597,0.24365642650594704,class4
0.7514680918558841,0.7297264873031676,0.3052171950952228,0.3046650499033706,0.9616638652040032,0.772607246599468,0.5659201312706165,0.1636638682237991,0.9856041885349278,0.33519906693293766,class3
0.29651709524239883,0.4244420146282724,0.07821873908550897,0.8123955971561188,0.12710955042433442,0.7072145211781364,0.14924432060467901,0.053751770449786615,0.995735601443261,0.4720596843542634,class4
0.8768438019591739,0.5340291206634683,0.9037498839827368,0.13805409834032675,0.14495059737272134,1.0249963009183578,0.7221894083518091,0.679102727752933,0.17180690538913387,0.4264505422823693,class4
1.0400282303673067,1.4988917418472512,0.260698058975674,0.15998768425810325,0.4760977516145106,1.9472627427401359,0.22305942275260926,1.3567636588697745,-0.23036484558466702,0.306744664940488,class4
0.8570040915164072,1.096822146210564,0.6842102544058654,0.5861886939826912,0.2390032306745833,0.36246375456938784,0.7542031481949294,0.04708826102436372,-0.05273841557708832,0.44035976706036706,class4
0.5041877636226245,0.30819143102463015,0.5481010382740341,0.25136079075612644,0.9608905881051054,0.2878280851603219,0.44890150670696016,0.1000557566139319,0.18997670452123527,0.6801521421914519,class3
0.6655718818105456,0.1731365565532183,0.6826092560093939,0.2554945363557159,0.3175355229739447,0.12380252177625857,0.7644283397024509,0.3127722876273156,0.6656282357624087,0.4197088863979269,class5
0.6158993974543191,0.36061826451640044,0.39446279826326325,0.7626980227987146,-0.08983523423194195,0.6486276359255072,0.8916702854245722,0.10383333710322179,0.912119193405603,0.2111629875014115,class3
0.2203761383218026,0.32935563058429695,0.2212939457858346,0.7393173418246016,0.09347117537539766,0.2567068800635687,0.1613670669109129,0.3525282633264993,0.7339116407939654,0.016698204212011986,class3
0.7532252392582439,0.326965896967808,0.5632236728834569,1.0144990829800795,0.8652956527410207,0.08050970456592503,0.2504294281863323,0.3522474573093299,0.6150811613056714,0.3732527412208184,class2
0.4318226163432576,0.5564319716470619,0.5959880306459364,0.2873274781458333,0.5509505664854839,0.5699203121184028,0.1068979166095182,1.2207747408006142,0.938053620813792,1.1543063441636328,class2
0.7471986347549628,0.1512099250259335,0.9980020516271076,0.9511279418013804,0.4819703424290751,-0.1556070672312418,0.7277874270987615,0.3798165454462469,0.8270045477393513,0.9782762532773175,class2
0.24302094142335112,0.7963776701471103,0.9576056160909568,0.015867452345130942,0.3999869353687792,0.8778594300093501,0.7967634656453841,0.9997619705676356,0.8999152582240412,0.17869906755152087,class2
-0.19015434539326392,0.26448978955930774,0.49444815347794807,0.3491636590353411,0.4508957724954925,0.587770100519097,0.3899337066605497,0.19097790701594164,0.10689240025993861,0.8405353843058905,class2
0.14704120973239837,0.7086542405226661,0.29364648261909015,0.1064741997444367,0.6602764358011205,0.6137547173415672,0.16571127867031932,0.9040689825492677,1.0117394880794919,0.7604425442349629,class2
0.9820802127238224,0.7040761102011766,0.766217088296271,0.27288296059763734,0.941469218424769,0.8952977235952168,1.0194449698145507,-0.04785919939154879,0.08907284184299052,0.5506923635356669,class2
0.14594755839856088,1.1180862651259673,-0.036450921550279056,0.6295632665186385,0.6966529438323953,-0.019999625065059534,0.14128724716455987,0.5511880977070565,0.8457126862034063,0.2224832597637941,class5
0.3939126195059425,0.9564898987655452,-0.13555012504326686,-0.14368515142775046,0.27386330443934004,0.36598047569174424,0.6409200185489355,0.6747681262867812,0.7831600885687415,0.3516565863444035,class4
0.8681426512924896,0.7521704617717736,0.6567581794058015,0.280209569752449,1.1938303313348912,0.9715125246917832,1.1075911109275134,-0.08775101148912863,-0.12981047434588036,0.7771141484992774,class2
0.32520284351177703,0.7441940516640893,0.051829980660338545,0.24651254198536332,0.14818204503811966,0.22084255458249927,0.30201298731628423,0.6972746579028255,0.6226678380389743,0.07566397136839861,class4
0.255985243848443,1.1051283953886104,0.46647172774970247,0.5707858555611454,1.0134155310342199,0.1904575444075034,0.09139716924537387,0.5130730001810833,0.10706887388529152,0.316537415369598,class2
0.0784366977274501,0.596775313985305,0.8901955711906724,0.7635101627003696,0.9216588592432663,-0.07767213679653054,0.1749986423711305,0.1607129963221799,0.23536212372563134,1.002327698375326,class5
0.8598777512084084,-0.17792067289988261,0.6257912895919544,0.3502371945931842,0.4693222526960393,0.45539116672742214,0.67597204201442,0.41260049559434986,0.4159782151999682,0.6244273311466808,class4
0.8080915347673627,0.9890036297836164,0.9360964104011272,0.6833153264560012,0.5412966785618023,0.3984580249583857,0.7265860126562789,0.4900514708354652,0.12244061672904334,0.8008077646961593,class2
0.2895074384603975,0.848014746601733,0.5112049214496708,0.24905911149081264,0.9155124940046284,0.17602980295967763,0.3292967587162571,0.9394010538253876,0.4829136339639065,0.8291854395116719,class4
0.9037848780558675,0.27318471539875144,0.46409985822277355,0.7532060808728286,0.6342830200753807,0.29737143754657713,0.5693174079712328,1.0729680420977439,0.9027135859060651,0.8254815849813457,class4
0.876485257743237,0.6590128805881229,0.5409429406499124,0.4114690238074051,0.6756666003115822,0.0626979857967148,0.18300260759240025,0.7768664106248859,0.9287146790840117,0.38780226629107595,class4
0.8380654981863295,0.6232597998616269,0.8525705667353877,-0.13815369805047445,0.42697580160199633,0.889485407787573,0.4422942365536788,0.4425474087503358,0.7021681158405728,0.5294215521500129,class1
0.6016591565229292,0.2571426236209561,0.441414388413715,1.0374705157842536,0.3851832111582807,0.216988121947968,0.39799876599465767,0.6700490417968549,0.0725103340893933,0.8734811586363207,class4
-0.08591720032069666,0.17164107116251545,0.1732511747272914,0.8453180946721528,0.006263542327533997,0.4536546459001586,-0.02668120667396165,0.23670554280666178,0.8638273599243461,0.13867912241646535,class3
0.6543659331712754,0.7722240305216921,0.3551927371608331,0.4244448859026974,1.0084957055368688,0.8714819303845089,0.6042243183489504,0.05902108541237666,1.0878540228886893,0.32187610420669405,class3
0.9049052902084215,0.6762482515873178,0.5153076088221867,0.3948572315676757,0.693113053330503,0.02817693138659886,0.1657906408050193,0.8056763851508748,0.9761740688157488,0.3961628898524691,class4
0.9803209475337156,1.3538925773876156,0.7528063857312146,0.3801597754738736,0.32817817740503336,-0.11456266707023782,1.0834631008439832,-0.20194561289984075,0.34928336254275527,-0.005264936367851802,class4
0.5420192987975722,0.5435648031310872,0.6242110820607806,0.3279271455181117,0.6439637539148769,0.08759087166820326,0.8339446371155889,0.7828176688770092,0.31212483165073807,0.47029368010815287,class2
