@relation 'Hyperplane drift, speed:0.001, noise:10 generators.HyperplaneGenerator -i 0 -t 0.001 -n 10'

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute class {class1,class2}

@data

0.27495396603548483,0.12889715087377673,0.14660165764651822,0.023238122483889456,0.5467397571984656,0.9644868606768501,0.10449068625097169,0.6251463634655593,0.4107961954910617,0.7763122912749325,class1
0.8676786682939737,0.9809451659493456,0.5700343074991864,0.012806651575719585,0.4122177440926348,0.7257748678227514,0.9846741428068255,0.546127424881792,0.1859896626856079,0.30687115672762866,class1
0.14322038530059678,0.4629578184224229,0.004485602182885184,0.07149831487989411,0.34842022979166454,0.3387696535357536,0.859356551354648,0.9715469888517128,0.8657458802140383,0.6125811047098682,class2
0.2034037687553043,0.08278636648764448,0.4147754563732893,0.25175545768906105,0.9481847392423067,0.6899388314967659,0.04815941725809103,0.3952070466478651,0.7680212410425595,0.6185077636570268,class1
0.7860424508145526,0.993471955005814,0.883104405981479,0.17029153024770394,0.9620689182075386,0.7242950335788688,0.6773541612498745,0.8043954172246357,0.44142677367579175,0.46208799028599445,class2
0.7129170595398988,0.5681039239357398,0.5654836349652121,0.3754426247964182,0.7877248387280648,0.0031323884294556237,0.11261453455195114,0.00861732619926503,0.48186844571109344,0.34984357308510083,class1
0.2555253108964435,0.30915818724818767,0.8482805002723425,0.052084538173983286,0.010175454536229256,0.35385296970871194,0.08673785516572752,0.8503115152643057,0.0036769023557003955,0.3078931676344727,class2
0.31245336349621433,0.9388816188910931,0.7702342958730685,0.5464422242140653,0.14860571987167914,0.977378020386754,0.3203682973504627,0.2076409832641719,0.4913829493625286,0.20051643798292795,class1
0.7039697053426346,0.3227677982432213,0.011654838276547785,0.7010389381824046,0.7453528603915509,0.6072882485626178,0.2350817258641661,0.38904318355362855,0.9114683618429857,0.16738908858440693,class1
0.058675391865029236,0.7546882524724047,0.22061360521472206,0.37233016919421613,0.37985812736297286,0.6808360271610692,0.1699951093160893,0.34716124445821606,0.8472506090169433,0.8382056590908437,class1
0.3119697369337915,0.5402294041714198,0.9731076511749595,0.6136376025272587,0.027169061868886568,0.689017514541342,0.6302892759562045,0.8178375060850521,0.7411183464344743,0.631430080731879,class2
0.023024725768264087,0.4106957632675964,0.9273358391715437,0.22763575513725176,0.6586717264519448,0.5890210945834634,0.022120985075502753,0.5376719700378481,0.3034536046377022,0.7974690553434196,class1
0.9406092652171198,0.5341455346895269,0.21419469447284145,0.33372967718458435,0.25053617648864046,0.7355403649811287,0.09114656192592707,0.264547384486324,0.18866825776959184,0.29776138182005185,class1
0.7076858592937671,0.8177620305452301,0.7073737462556177,0.9411108208543406,0.7359782834552607,0.7250812064616466,0.17537267769528986,0.9659389240067864,0.8744754396443489,0.93056333044031,class2
0.6042474596168478,0.27310863493266946,0.5131868476049705,0.9447402599490898,0.21775045026242468,0.9098217394832929,0.019364114853117287,0.27420937493282704,0.6687934837703366,0.2878767979158957,class1
0.9225234708199946,0.8495291263409073,0.6766407151184648,0.5432993665913347,0.4708485100472426,0.12151773327280246,0.2262515645826405,0.24964706737801778,0.03924832806924661,0.9178763841709784,class2
0.6045190667188953,0.6722448819053354,0.4500677802499238,0.34456078306876614,0.26939477859012284,0.745147167878201,0.2061639133327101,0.14953103222906605,0.9203722061518866,0.6876936745361386,class2
0.20252166979249953,0.2379762169123677,0.8033936316517704,0.15092857676375016,0.916720705303444,0.4086713656380987,0.049421322639190524,0.7454507301736117,0.2936879907382698,0.24473545670429142,class1
0.5395378113075877,0.5844042282429451,0.5973873157847135,0.37438313211457463,0.0016406267297417454,0.6895084228544839,0.7137473695267416,0.06924654490924442,0.5033618480974998,0.6913665065140029,class1
0.5476365140306731,0.6689377734624735,0.7869119100166109,0.29789445580387597,0.8030532591984956,0.28564181466428706,0.36511735799341394,0.9807912633621149,0.0014451429446052932,0.6115357006666622,class2
0.6951562782217547,0.032435450509692876,0.2600348306642277,0.46492352836969997,0.4064122322397178,0.18547080092621315,0.2935084475188867,0.5757485983300507,0.16846059725291262,0.3717389688289575,class1
0.5928984933338202,0.8878340320298828,0.2763081317760774,0.5402414898690807,0.45375833077838634,0.1416445960943582,0.45576880686443244,0.04557330685854366,0.36760247341384256,0.3574861791474724,class1
